date,vwretd,vwretx,ewretd,ewretx,sprtrn,spindx,totval,totcnt
2006-09-18,0.001524,0.001513,0.001479,0.001437,0.000993,1321.18,18253546800.00,6779
2006-09-19,-0.003259,-0.003272,-0.003654,-0.003689,-0.002172,1318.31,18193907000.00,6776
2006-09-20,0.005183,0.005137,0.004920,0.004814,0.005211,1325.18,18286640000.00,6785
2006-09-21,-0.004423,-0.004572,-0.003890,-0.003926,-0.005395,1318.03,18209239100.00,6802
2006-09-22,-0.003776,-0.003777,-0.005440,-0.005449,-0.002466,1314.78,18142936400.00,6806
2006-09-25,0.007915,0.007907,0.004573,0.004554,0.008815,1326.37,18286656000.00,6806
2006-09-26,0.007254,0.007213,0.003932,0.003894,0.007517,1336.34,18419628300.00,6808
2006-09-27,0.002109,0.001858,0.003680,0.003335,0.000187,1336.59,18454703900.00,6806
2006-09-28,0.001863,0.001831,0.001176,0.001130,0.001915,1339.15,18489395700.00,6810
2006-09-29,-0.002990,-0.003023,-0.001974,-0.002049,-0.002464,1335.85,18424728400.00,6813
2006-10-02,-0.003890,-0.003917,-0.005594,-0.005638,-0.003391,1331.32,18323655500.00,6810
2006-10-03,-0.000401,-0.000423,-0.003132,-0.003195,0.002096,1334.11,18315791000.00,6811
2006-10-04,0.012363,0.012197,0.010910,0.010823,0.012076,1350.22,18538762600.00,6812
2006-10-05,0.005072,0.004874,0.008536,0.008497,0.002222,1353.22,18629028300.00,6810
2006-10-06,-0.003112,-0.003114,-0.001430,-0.001441,-0.002690,1349.58,18561924000.00,6806
2006-10-09,0.002159,0.002159,0.003724,0.003724,0.000800,1350.66,18602168500.00,6805
2006-10-10,0.002247,0.002219,0.002689,0.002641,0.002043,1353.42,18643537400.00,6805
2006-10-11,-0.003595,-0.003705,-0.002578,-0.002762,-0.002564,1349.95,18574715900.00,6806
2006-10-12,0.010567,0.010530,0.012753,0.012625,0.009541,1362.83,18770150600.00,6816
2006-10-13,0.003346,0.003334,0.005475,0.005451,0.002047,1365.62,18834016400.00,6829
2006-10-16,0.004362,0.004356,0.007510,0.007494,0.002512,1369.05,18916122500.00,6829
2006-10-17,-0.004576,-0.004577,-0.004043,-0.004057,-0.003652,1364.05,18829387400.00,6827
2006-10-18,0.001011,0.000943,0.000516,0.000468,0.001400,1365.96,18850220400.00,6831
2006-10-19,0.002379,0.002339,0.004938,0.004883,0.000732,1366.96,18894615800.00,6836
2006-10-20,-0.000425,-0.000437,-0.002823,-0.002855,0.001200,1368.60,18888217000.00,6835
2006-10-23,0.005418,0.005409,0.001171,0.001163,0.006152,1377.02,18995915300.00,6834
2006-10-24,0.000818,0.000794,0.000190,0.000186,0.000261,1377.38,19011178900.00,6838
2006-10-25,0.004353,0.004337,0.004211,0.004190,0.003514,1382.22,19086468800.00,6841
2006-10-26,0.006477,0.006425,0.006882,0.006831,0.004963,1389.08,19210758300.00,6841
2006-10-27,-0.008193,-0.008338,-0.005486,-0.005584,-0.008452,1377.34,19042590500.00,6835
2006-10-30,0.000333,0.000286,0.001295,0.001234,0.000428,1377.93,19048425200.00,6833
2006-10-31,0.000053,0.000049,0.000668,0.000658,0.000007,1377.94,19076842400.00,6831
2006-11-01,-0.008999,-0.009138,-0.010090,-0.010214,-0.007352,1367.81,18902515500.00,6835
2006-11-02,-0.000135,-0.000330,-0.002943,-0.003005,-0.000344,1367.34,18898133700.00,6834
2006-11-03,-0.000312,-0.000430,0.002871,0.002826,-0.002223,1364.30,18889010600.00,6836
2006-11-06,0.011518,0.011490,0.009337,0.009308,0.011347,1379.78,19104243900.00,6834
2006-11-07,0.001818,0.001793,0.001225,0.001195,0.002218,1382.84,19131071400.00,6842
2006-11-08,0.003357,0.003174,0.003894,0.003800,0.002083,1385.72,19191961400.00,6838
2006-11-09,-0.004640,-0.004789,-0.003960,-0.004029,-0.005333,1378.33,19102878800.00,6843
2006-11-10,0.002155,0.002143,0.003670,0.003611,0.001865,1380.90,19147942600.00,6841
2006-11-13,0.002257,0.002032,0.003079,0.002800,0.002549,1384.42,19184543400.00,6836
2006-11-14,0.006933,0.006820,0.008046,0.008002,0.006356,1393.22,19315808000.00,6838
2006-11-15,0.004008,0.003836,0.005532,0.005456,0.002405,1396.57,19387917300.00,6840
2006-11-16,0.001138,0.001108,0.000185,0.000128,0.002284,1399.76,19416682800.00,6840
2006-11-17,0.000214,0.000087,-0.000954,-0.001048,0.001029,1401.20,19418573500.00,6842
2006-11-20,0.000481,0.000407,0.001416,0.001335,-0.000500,1400.50,19404447400.00,6841
2006-11-21,0.003124,0.003073,0.003135,0.003070,0.001649,1402.81,19466930600.00,6844
2006-11-22,0.003000,0.002916,0.003233,0.003136,0.002338,1406.09,19524880600.00,6846
2006-11-24,-0.001904,-0.001981,0.001694,0.001622,-0.003656,1400.95,19485557900.00,6844
2006-11-27,-0.014745,-0.014749,-0.014156,-0.014171,-0.013598,1381.90,19198567400.00,6846
2006-11-28,0.003038,0.002871,0.002724,0.002629,0.003488,1386.72,19255154500.00,6847
2006-11-29,0.009670,0.009322,0.009720,0.009594,0.009202,1399.48,19434497900.00,6843
2006-11-30,0.001694,0.001680,0.004401,0.004385,0.000822,1400.63,19461563000.00,6843
2006-12-01,-0.002826,-0.002872,-0.002653,-0.002726,-0.002799,1396.71,19380586200.00,6845
2006-12-04,0.009992,0.009957,0.009365,0.009308,0.008885,1409.12,19554711400.00,6836
2006-12-05,0.003862,0.003831,0.003597,0.003566,0.004003,1414.76,19630140100.00,6837
2006-12-06,-0.001081,-0.001284,0.000116,0.000011,-0.001315,1412.90,19604903600.00,6836
2006-12-07,-0.003428,-0.003465,-0.001337,-0.001391,-0.003971,1407.29,19534164800.00,6835
2006-12-08,0.001159,0.001142,0.000435,0.000410,0.001812,1409.84,19556923200.00,6837
2006-12-11,0.001969,0.001949,0.000909,0.000884,0.002270,1413.04,19595117200.00,6837
2006-12-12,-0.002021,-0.002046,-0.003558,-0.003585,-0.001047,1411.56,19555226200.00,6833
2006-12-13,0.001191,0.000957,0.000337,-0.000051,0.001169,1413.21,19579754100.00,6839
2006-12-14,0.007678,0.007606,0.004441,0.004384,0.008689,1425.49,19729594800.00,6842
2006-12-15,0.000016,-0.000031,-0.000502,-0.000628,0.001122,1427.09,19728151200.00,6852
2006-12-18,-0.004988,-0.004995,-0.007153,-0.007214,-0.003230,1422.48,19629787400.00,6847
2006-12-19,0.001873,0.001835,-0.000050,-0.000117,0.002158,1425.55,19666413300.00,6849
2006-12-20,-0.000615,-0.000736,0.002350,0.002092,-0.001417,1423.53,19649530400.00,6853
2006-12-21,-0.003813,-0.004024,-0.001329,-0.001436,-0.003674,1418.30,19567798100.00,6852
2006-12-22,-0.004549,-0.004663,-0.000630,-0.000694,-0.005316,1410.76,19478402300.00,6855
2006-12-26,0.004335,0.004307,0.004164,0.004091,0.004352,1416.90,19561945900.00,6854
2006-12-27,0.007793,0.007464,0.008709,0.008230,0.007015,1426.84,19706943200.00,6855
2006-12-28,-0.001042,-0.001106,-0.000452,-0.000511,-0.001479,1424.73,19684983000.00,6853
2006-12-29,-0.004516,-0.004527,-0.001133,-0.001175,-0.004513,1418.30,19619322200.00,6852
2007-01-03,-0.001338,-0.001502,-0.000159,-0.000273,-0.001199,1416.60,19585810700.00,6845
2007-01-04,0.000549,0.000546,0.000591,0.000575,0.001228,1418.34,19591206800.00,6838
2007-01-05,-0.007297,-0.007302,-0.009809,-0.009830,-0.006085,1409.71,19448486000.00,6847
2007-01-08,0.002568,0.002355,0.001731,0.001693,0.002220,1412.84,19494054900.00,6841
2007-01-09,0.000006,0.000005,0.000262,0.000260,-0.000517,1412.11,19494147500.00,6840
2007-01-10,0.002093,0.001984,0.001338,0.001163,0.001940,1414.85,19526336300.00,6835
2007-01-11,0.007322,0.007298,0.007760,0.007652,0.006340,1423.82,19668619700.00,6843
2007-01-12,0.006142,0.006130,0.006821,0.006794,0.004853,1430.73,19786823000.00,6844
2007-01-16,0.000297,0.000294,0.000561,0.000544,0.000818,1431.90,19789292700.00,6843
2007-01-17,-0.000608,-0.000676,-0.000106,-0.000139,-0.000894,1430.62,19775748800.00,6844
2007-01-18,-0.004686,-0.004712,-0.007338,-0.007375,-0.002971,1426.37,19684153100.00,6844
2007-01-19,0.004348,0.004338,0.005339,0.005324,0.002895,1430.50,19771319900.00,6846
2007-01-22,-0.005379,-0.005397,-0.004337,-0.004381,-0.005278,1422.95,19665085500.00,6844
2007-01-23,0.005216,0.005190,0.006200,0.006187,0.003542,1427.99,19768821000.00,6850
2007-01-24,0.008798,0.008775,0.006918,0.006903,0.008501,1440.13,19939876600.00,6848
2007-01-25,-0.010735,-0.010745,-0.007872,-0.007889,-0.011270,1423.90,19726249800.00,6854
2007-01-26,0.000090,0.000088,0.003034,0.003026,-0.001208,1422.18,19724028000.00,6855
2007-01-29,0.000150,0.000027,0.003428,0.003336,-0.001097,1420.62,19721072800.00,6851
2007-01-30,0.005761,0.005729,0.005123,0.005045,0.005772,1428.82,19829580700.00,6847
2007-01-31,0.006358,0.006252,0.003520,0.003472,0.006593,1438.24,19944053500.00,6851
2007-02-01,0.006258,0.006068,0.006416,0.006337,0.005354,1445.94,20060317100.00,6871
2007-02-02,0.001257,0.001242,0.002299,0.002276,0.001694,1448.39,20084225100.00,6870
2007-02-05,-0.000608,-0.000685,-0.001074,-0.001117,-0.000967,1446.99,20069201700.00,6857
2007-02-06,0.001509,0.001497,0.003197,0.003167,0.000698,1448.00,20102029700.00,6871
2007-02-07,0.002194,0.001910,0.003716,0.003624,0.001395,1450.02,20138335200.00,6871
2007-02-08,-0.000426,-0.000458,0.001075,0.000988,-0.001179,1448.31,20130212800.00,6874
2007-02-09,-0.006912,-0.006966,-0.004901,-0.004933,-0.007077,1438.06,19993189300.00,6878
2007-02-12,-0.003886,-0.003958,-0.002915,-0.002953,-0.003261,1433.37,19893296500.00,6874
2007-02-13,0.008049,0.007875,0.005359,0.005090,0.007597,1444.26,20050185100.00,6875
2007-02-14,0.007231,0.007048,0.004639,0.004547,0.007644,1455.30,20188568400.00,6878
2007-02-15,0.001732,0.001659,0.001444,0.001407,0.001038,1456.81,20217998100.00,6881
2007-02-16,0.000511,0.000471,0.002640,0.002593,-0.000872,1455.54,20227963400.00,6881
2007-02-20,0.003573,0.003558,0.005982,0.005941,0.002844,1459.68,20299656300.00,6881
2007-02-21,-0.000293,-0.000344,0.001667,0.001616,-0.001404,1457.63,20293017000.00,6878
2007-02-22,-0.000379,-0.000586,0.002277,0.002212,-0.000858,1456.38,20280114400.00,6887
2007-02-23,-0.002574,-0.002648,0.000068,0.000056,-0.003564,1451.19,20237031800.00,6896
2007-02-26,-0.001268,-0.001367,-0.001080,-0.001145,-0.001254,1449.37,20209941100.00,6894
2007-02-27,-0.034119,-0.034210,-0.031231,-0.031302,-0.034725,1399.04,19519055000.00,6893
2007-02-28,0.004744,0.004512,0.003802,0.003754,0.005561,1406.82,19605264100.00,6891
2007-03-01,-0.002843,-0.002871,-0.004932,-0.004992,-0.002595,1403.17,19586252600.00,6894
2007-03-02,-0.012476,-0.012610,-0.011435,-0.011535,-0.011403,1387.17,19337828900.00,6892
2007-03-05,-0.012010,-0.012044,-0.017184,-0.017204,-0.009408,1374.12,19096614200.00,6890
2007-03-06,0.016740,0.016696,0.017683,0.017657,0.015494,1395.41,19415104500.00,6890
2007-03-07,-0.001349,-0.001568,0.000064,-0.000070,-0.002465,1391.97,19385601500.00,6890
2007-03-08,0.007245,0.007186,0.005598,0.005518,0.007127,1401.89,19527968500.00,6889
2007-03-09,0.001632,0.001628,0.001708,0.001691,0.000685,1402.85,19560128100.00,6891
2007-03-12,0.003138,0.003106,0.004002,0.003971,0.002673,1406.60,19622159300.00,6901
2007-03-13,-0.020154,-0.020426,-0.017483,-0.017793,-0.020368,1377.95,19221461200.00,6898
2007-03-14,0.005427,0.005336,0.002280,0.002182,0.006691,1387.17,19324835500.00,6898
2007-03-15,0.004778,0.004738,0.006076,0.006021,0.003684,1392.28,19415859900.00,6898
2007-03-16,-0.003606,-0.003638,-0.003144,-0.003212,-0.003828,1386.95,19346382000.00,6905
2007-03-19,0.011056,0.011055,0.007394,0.007376,0.010894,1402.06,19558466000.00,6903
2007-03-20,0.006794,0.006760,0.005634,0.005593,0.006334,1410.94,19665596900.00,6903
2007-03-21,0.016761,0.016726,0.012048,0.011948,0.017081,1435.04,19995096700.00,6903
2007-03-22,-0.000141,-0.000149,0.002375,0.002346,-0.000348,1434.54,19965546200.00,6901
2007-03-23,0.001713,0.001694,0.002268,0.002236,0.001094,1436.11,19999178900.00,6908
2007-03-26,0.000555,0.000489,0.000050,-0.000055,0.000968,1437.50,20009058300.00,6909
2007-03-27,-0.005696,-0.005706,-0.004883,-0.004908,-0.006184,1428.61,19891891400.00,6905
2007-03-28,-0.007002,-0.007244,-0.004442,-0.004751,-0.007966,1417.23,19750590300.00,6913
2007-03-29,0.003513,0.003473,0.001980,0.001934,0.003740,1422.53,19810325600.00,6913
2007-03-30,-0.000365,-0.000391,0.002461,0.002428,-0.001174,1420.86,19860575400.00,6915
2007-04-02,0.003037,0.003000,0.002025,0.001973,0.002597,1424.55,19869827500.00,6917
2007-04-03,0.008915,0.008657,0.006778,0.006603,0.009280,1437.77,20037817200.00,6912
2007-04-04,0.001478,0.001459,0.001204,0.001164,0.001113,1439.37,20078257800.00,6916
2007-04-05,0.003628,0.003326,0.003187,0.003144,0.003050,1443.76,20145306600.00,6914
2007-04-09,0.000584,0.000571,0.000858,0.000826,0.000589,1444.61,20155766500.00,6912
2007-04-10,0.002692,0.002669,0.002476,0.002396,0.002617,1448.39,20203090400.00,6915
2007-04-11,-0.005864,-0.005962,-0.004224,-0.004394,-0.006573,1438.87,20082750200.00,6916
2007-04-12,0.006386,0.006333,0.005780,0.005620,0.006206,1447.80,20210888200.00,6917
2007-04-13,0.003735,0.003725,0.005191,0.005141,0.003488,1452.85,20284164100.00,6914
2007-04-16,0.010487,0.010482,0.009227,0.009216,0.010751,1468.47,20496883200.00,6912
2007-04-17,0.001030,0.001021,-0.000892,-0.000915,0.002050,1471.48,20517948800.00,6912
2007-04-18,0.000311,0.000299,-0.000862,-0.000926,0.000693,1472.50,20525947300.00,6914
2007-04-19,-0.002812,-0.003013,-0.004174,-0.004230,-0.001202,1470.73,20476799800.00,6917
2007-04-20,0.009344,0.009321,0.007880,0.007857,0.009261,1484.35,20653818300.00,6913
2007-04-23,-0.001728,-0.001765,-0.000693,-0.000708,-0.002304,1480.93,20613736500.00,6909
2007-04-24,-0.000741,-0.000741,-0.001111,-0.001131,-0.000351,1480.41,20601961200.00,6911
2007-04-25,0.009470,0.009401,0.005081,0.005052,0.010139,1495.42,20794252500.00,6912
2007-04-26,-0.000595,-0.000712,-0.000090,-0.000207,-0.000782,1494.25,20782784200.00,6920
2007-04-27,-0.000789,-0.000830,-0.001686,-0.001732,-0.000120,1494.07,20763390400.00,6917
2007-04-30,-0.009282,-0.009287,-0.008639,-0.008668,-0.007831,1482.37,20591732800.00,6918
2007-05-01,0.001749,0.001738,-0.000804,-0.000869,0.002651,1486.30,20626703400.00,6914
2007-05-02,0.008276,0.008158,0.009140,0.009043,0.006472,1495.92,20794175500.00,6914
2007-05-03,0.003886,0.003669,0.001993,0.001926,0.004325,1502.39,20875249000.00,6916
2007-05-04,0.002895,0.002836,0.002650,0.002482,0.002150,1505.62,20936288500.00,6921
2007-05-07,0.002600,0.002533,0.000893,0.000795,0.002564,1509.48,20988662600.00,6918
2007-05-08,-0.001403,-0.001478,-0.002055,-0.002122,-0.001166,1507.72,20955348800.00,6915
2007-05-09,0.003691,0.003496,0.003003,0.002901,0.003223,1512.58,21029254100.00,6916
2007-05-10,-0.013745,-0.013857,-0.013007,-0.013039,-0.013956,1491.47,20739553600.00,6935
2007-05-11,0.010361,0.010199,0.008263,0.007987,0.009641,1505.85,20950347500.00,6940
2007-05-14,-0.002703,-0.002773,-0.004631,-0.004694,-0.001793,1503.15,20891319400.00,6940
2007-05-15,-0.001860,-0.001935,-0.006056,-0.006225,-0.001304,1501.19,20851861100.00,6944
2007-05-16,0.007337,0.007096,0.002548,0.002421,0.008626,1514.14,21000077500.00,6944
2007-05-17,-0.000512,-0.000618,-0.002035,-0.002071,-0.000918,1512.75,20988827200.00,6947
2007-05-18,0.006785,0.006775,0.005646,0.005619,0.006610,1522.75,21131914400.00,6946
2007-05-21,0.003249,0.003216,0.005990,0.005960,0.001543,1525.10,21199804900.00,6943
2007-05-22,0.000937,0.000910,0.004045,0.003977,-0.000643,1524.12,21218844900.00,6942
2007-05-23,-0.000932,-0.000957,-0.000894,-0.000950,-0.001207,1522.28,21200197700.00,6944
2007-05-24,-0.011308,-0.011386,-0.011304,-0.011322,-0.009703,1507.51,20959761800.00,6947
2007-05-25,0.006387,0.006251,0.006418,0.006396,0.005453,1515.73,21095123100.00,6955
2007-05-29,0.003050,0.002947,0.004874,0.004783,0.001570,1518.11,21155781700.00,6954
2007-05-30,0.008239,0.007959,0.004318,0.004205,0.007984,1530.23,21321548100.00,6957
2007-05-31,0.001606,0.001560,0.004507,0.004487,0.000255,1530.62,21313415700.00,6957
2007-06-01,0.005135,0.005118,0.005396,0.005339,0.003737,1536.34,21419334600.00,6954
2007-06-04,0.002104,0.002075,0.002545,0.002481,0.001849,1539.18,21461229000.00,6946
2007-06-05,-0.005316,-0.005352,-0.003570,-0.003590,-0.005347,1530.95,21345846400.00,6947
2007-06-06,-0.009360,-0.009556,-0.007294,-0.007409,-0.008864,1517.38,21143169400.00,6949
2007-06-07,-0.018105,-0.018162,-0.014220,-0.014345,-0.017570,1490.72,20758860900.00,6948
2007-06-08,0.010780,0.010776,0.006328,0.006314,0.011370,1507.67,20985666000.00,6950
2007-06-11,0.001116,0.001098,0.000193,0.000169,0.000962,1509.12,21006733100.00,6946
2007-06-12,-0.010821,-0.010850,-0.010319,-0.010383,-0.010682,1493.00,20777156700.00,6945
2007-06-13,0.014158,0.013862,0.008852,0.008333,0.015184,1515.67,21065295800.00,6952
2007-06-14,0.005360,0.005304,0.004925,0.004874,0.004816,1522.97,21172475100.00,6949
2007-06-15,0.007418,0.007392,0.007951,0.007872,0.006527,1532.91,21326228800.00,6947
2007-06-18,-0.000898,-0.000928,0.000237,0.000140,-0.001213,1531.05,21305009400.00,6941
2007-06-19,0.001782,0.001766,0.002899,0.002853,0.001731,1533.70,21328764300.00,6940
2007-06-20,-0.012706,-0.012748,-0.008315,-0.008408,-0.013601,1512.84,21057572700.00,6925
2007-06-21,0.005398,0.005244,0.002338,0.002304,0.006180,1522.19,21169137100.00,6940
2007-06-22,-0.010740,-0.010745,-0.005932,-0.005951,-0.012896,1502.56,20949643300.00,6942
2007-06-25,-0.004829,-0.004834,-0.006476,-0.006499,-0.003208,1497.74,20847040600.00,6943
2007-06-26,-0.004021,-0.004066,-0.003078,-0.003186,-0.003238,1492.89,20762134700.00,6943
2007-06-27,0.009350,0.009120,0.008031,0.007730,0.009009,1506.34,20958447500.00,6956
2007-06-28,0.000736,0.000687,0.002357,0.002286,-0.000418,1505.71,20974986200.00,6959
2007-06-29,-0.000739,-0.000776,0.000124,0.000087,-0.001567,1503.35,20948255300.00,6960
2007-07-02,0.011414,0.011375,0.008541,0.008417,0.010696,1519.43,21177159000.00,6963
2007-07-03,0.003443,0.003302,0.002199,0.002134,0.003580,1524.87,21241407100.00,6962
2007-07-05,0.001215,0.001203,0.001641,0.001610,0.000348,1525.40,21266400400.00,6961
2007-07-06,0.004468,0.004273,0.003896,0.003859,0.003304,1530.44,21361516300.00,6960
2007-07-09,0.001553,0.001548,0.002156,0.002147,0.000921,1531.85,21388257700.00,6962
2007-07-10,-0.013593,-0.013604,-0.010451,-0.010494,-0.014186,1510.12,21096756500.00,6961
2007-07-11,0.005071,0.004966,0.002479,0.002316,0.005721,1518.76,21201707400.00,6963
2007-07-12,0.017514,0.017487,0.010693,0.010573,0.019055,1547.70,21572254800.00,6960
2007-07-13,0.003170,0.003154,0.001082,0.001046,0.003101,1552.50,21628071400.00,6960
2007-07-16,-0.003056,-0.003060,-0.004465,-0.004484,-0.001919,1549.52,21561017700.00,6959
2007-07-17,-0.000064,-0.000070,0.000060,0.000032,-0.000097,1549.37,21559199400.00,6956
2007-07-18,-0.001562,-0.001641,-0.003549,-0.003599,-0.002065,1546.17,21524224500.00,6957
2007-07-19,0.004847,0.004819,0.005587,0.005530,0.004469,1553.08,21624432300.00,6959
2007-07-20,-0.011679,-0.011745,-0.009234,-0.009288,-0.012221,1534.10,21371868600.00,6958
2007-07-23,0.003035,0.003019,-0.000493,-0.000505,0.004869,1541.57,21437315200.00,6956
2007-07-24,-0.020135,-0.020163,-0.019044,-0.019065,-0.019805,1511.04,21005368100.00,6956
2007-07-25,0.002672,0.002660,-0.002476,-0.002506,0.004666,1518.09,21055361700.00,6958
2007-07-26,-0.023859,-0.023901,-0.021884,-0.021934,-0.023339,1482.66,20552825000.00,6960
2007-07-27,-0.014757,-0.014907,-0.010659,-0.010765,-0.015992,1458.95,20246711900.00,6962
2007-07-30,0.009317,0.009285,0.004439,0.004386,0.010254,1473.91,20436300500.00,6964
2007-07-31,-0.010143,-0.010155,-0.003866,-0.003890,-0.012647,1455.27,20203332300.00,6963
2007-08-01,0.004114,0.004023,-0.005684,-0.005803,0.007243,1465.81,20282002900.00,6967
2007-08-02,0.005966,0.005780,0.004093,0.004035,0.004359,1472.20,20401276700.00,6966
2007-08-03,-0.025944,-0.026002,-0.022608,-0.022662,-0.026586,1433.06,19868409700.00,6968
2007-08-06,0.018013,0.017993,0.000292,0.000259,0.024151,1467.67,20223511400.00,6963
2007-08-07,0.006577,0.006539,0.005444,0.005401,0.006159,1476.71,20356530600.00,6964
2007-08-08,0.015607,0.015362,0.017706,0.017598,0.014072,1497.49,20671140400.00,6967
2007-08-09,-0.026888,-0.027018,-0.015519,-0.015578,-0.029650,1453.09,20112829700.00,6971
2007-08-10,-0.000469,-0.000501,-0.000983,-0.001019,0.000379,1453.64,20105115800.00,6972
2007-08-13,-0.000555,-0.000713,-0.001632,-0.001918,-0.000495,1452.92,20086741100.00,6974
2007-08-14,-0.019068,-0.019150,-0.017482,-0.017548,-0.018157,1426.54,19703861300.00,6975
2007-08-15,-0.015670,-0.015894,-0.016746,-0.016858,-0.013908,1406.70,19387896000.00,6976
2007-08-16,0.001849,0.001788,-0.003934,-0.003973,0.003249,1411.27,19422284900.00,6973
2007-08-17,0.024410,0.024402,0.021044,0.021019,0.024567,1445.94,19895042900.00,6970
2007-08-20,0.001614,0.001599,0.004000,0.003978,-0.000270,1445.55,19923131100.00,6966
2007-08-21,0.002145,0.002128,0.003189,0.003139,0.001086,1447.12,19963937100.00,6963
2007-08-22,0.013032,0.012969,0.013399,0.013290,0.011713,1464.07,20223361500.00,6967
2007-08-23,-0.001611,-0.001628,-0.002708,-0.002765,-0.001072,1462.50,20190164200.00,6967
2007-08-24,0.012342,0.012270,0.009734,0.009721,0.011535,1479.37,20438933100.00,6966
2007-08-27,-0.008307,-0.008314,-0.004717,-0.004730,-0.008504,1466.79,20258809600.00,6962
2007-08-28,-0.023434,-0.023465,-0.018346,-0.018356,-0.023473,1432.36,19784211300.00,6962
2007-08-29,0.021811,0.021505,0.016637,0.016457,0.021922,1463.76,20209937100.00,6962
2007-08-30,-0.003810,-0.003868,-0.002015,-0.002077,-0.004181,1457.64,20131703900.00,6964
2007-08-31,0.012300,0.012262,0.012035,0.011998,0.011217,1473.99,20380196000.00,6961
2007-09-04,0.011092,0.011066,0.008003,0.007940,0.010468,1489.42,20601066600.00,6954
2007-09-05,-0.010081,-0.010406,-0.007605,-0.007708,-0.011501,1472.29,20387670700.00,6956
2007-09-06,0.004420,0.004288,0.003937,0.003894,0.004252,1478.55,20474237500.00,6953
2007-09-07,-0.016224,-0.016228,-0.012457,-0.012469,-0.016909,1453.55,20134267700.00,6951
2007-09-10,-0.002909,-0.002943,-0.005696,-0.005729,-0.001273,1451.70,20075432900.00,6953
2007-09-11,0.013507,0.013494,0.009619,0.009595,0.013632,1471.49,20346349300.00,6952
2007-09-12,0.000216,-0.000079,-0.001838,-0.002287,0.000048,1471.56,20345296300.00,6952
2007-09-13,0.007386,0.007328,0.001737,0.001651,0.008420,1483.95,20492174400.00,6949
2007-09-14,0.001266,0.001262,0.002020,0.001996,0.000202,1484.25,20518175100.00,6949
2007-09-17,-0.005816,-0.005821,-0.007233,-0.007241,-0.005120,1476.65,20394949700.00,6945
2007-09-18,0.029282,0.029269,0.023126,0.023084,0.029208,1519.78,20992439500.00,6945
2007-09-19,0.005785,0.005745,0.008313,0.008177,0.006086,1529.03,21112573000.00,6942
2007-09-20,-0.005199,-0.005355,-0.004041,-0.004100,-0.006723,1518.75,21000479800.00,6942
2007-09-21,0.004909,0.004879,0.004343,0.004279,0.004609,1525.75,21100686200.00,6938
2007-09-24,-0.004467,-0.004473,-0.004006,-0.004033,-0.005256,1517.73,21004431500.00,6938
2007-09-25,-0.000433,-0.000469,-0.002189,-0.002283,-0.000343,1517.21,20969033200.00,6935
2007-09-26,0.005497,0.005258,0.005468,0.005143,0.005411,1525.42,21069076200.00,6938
2007-09-27,0.005356,0.005313,0.006289,0.006236,0.003907,1531.38,21181585000.00,6942
2007-09-28,-0.002684,-0.002714,-0.001759,-0.001794,-0.003023,1526.75,21127714800.00,6950
2007-10-01,0.013730,0.013672,0.012510,0.012439,0.013290,1547.04,21408017900.00,6945
2007-10-02,0.000505,0.000499,0.004613,0.004601,-0.000265,1546.63,21401282200.00,6941
2007-10-03,-0.005146,-0.005297,-0.003678,-0.003768,-0.004552,1539.59,21291341800.00,6946
2007-10-04,0.002714,0.002699,0.003147,0.003133,0.002111,1542.84,21348104000.00,6943
2007-10-05,0.011823,0.011632,0.012578,0.012526,0.009560,1557.59,21595804000.00,6947
2007-10-08,-0.003018,-0.003018,-0.002330,-0.002330,-0.003217,1552.58,21517573200.00,6948
2007-10-09,0.008034,0.008002,0.006015,0.005914,0.008096,1565.15,21691015100.00,6950
2007-10-10,-0.000231,-0.000308,0.001133,0.001070,-0.001712,1562.47,21684695600.00,6953
2007-10-11,-0.005186,-0.005263,-0.007075,-0.007326,-0.005159,1554.41,21540224600.00,6960
2007-10-12,0.005326,0.005319,0.005038,0.005022,0.004754,1561.80,21654209500.00,6960
2007-10-15,-0.008594,-0.008608,-0.008211,-0.008257,-0.008381,1548.71,21459597300.00,6959
2007-10-16,-0.007019,-0.007020,-0.006445,-0.006452,-0.006573,1538.53,21308101600.00,6958
2007-10-17,0.002874,0.002806,0.001282,0.001243,0.001761,1541.24,21367582800.00,6962
2007-10-18,0.000420,0.000385,0.000275,0.000237,-0.000753,1540.08,21376205500.00,6962
2007-10-19,-0.024591,-0.024598,-0.020867,-0.020896,-0.025616,1500.63,20848881500.00,6963
2007-10-22,0.003280,0.003261,0.003886,0.003846,0.003798,1506.33,20917871400.00,6963
2007-10-23,0.010240,0.010208,0.007451,0.007439,0.008803,1519.59,21131118400.00,6963
2007-10-24,-0.003240,-0.003254,-0.004884,-0.004899,-0.002441,1515.88,21061917300.00,6964
2007-10-25,-0.001014,-0.001071,-0.002181,-0.002271,-0.000976,1514.40,21023669900.00,6965
2007-10-26,0.013813,0.013811,0.010354,0.010344,0.013788,1535.28,21305659700.00,6967
2007-10-29,0.005375,0.005234,0.002897,0.002798,0.003713,1540.98,21414768000.00,6965
2007-10-30,-0.006892,-0.006932,-0.005773,-0.005841,-0.006463,1531.02,21266961200.00,6966
2007-10-31,0.013188,0.013102,0.009577,0.009513,0.011992,1549.38,21531420000.00,6968
2007-11-01,-0.025887,-0.026067,-0.024121,-0.024221,-0.026424,1508.44,20970392400.00,6971
